#timestamp, px, py, pz, qw, qx, qy, qz, idx
1403637187188318976.0 -0.0226201 -0.0639916 0.0105630 0.7133801 -0.0078846 0.0111119 0.7006449 0
1403637187238319104.0 -0.0220198 -0.0656912 0.0103662 0.7118616 -0.0101661 0.0100910 0.7021737 0
1403637187288318976.0 -0.0205660 -0.0651936 0.0098343 0.7122267 -0.0077983 0.0105946 0.7018263 0
1403637187338319104.0 -0.0198884 -0.0658836 0.0084285 0.7120658 -0.0073816 0.0099417 0.7020035 0
1403637187388318976.0 -0.0221235 -0.0644235 0.0098028 0.7128825 -0.0077369 0.0109059 0.7011560 0
1403637187438319104.0 -0.0201711 -0.0645324 0.0093481 0.7112556 -0.0067995 0.0105174 0.7028219 0
1403637187488318976.0 -0.0207619 -0.0644308 0.0094189 0.7113421 -0.0072695 0.0095546 0.7027434 0
1403637187538319104.0 -0.0193222 -0.0645439 0.0081636 0.7121348 -0.0063071 0.0119771 0.7019122 0
1403637187588318976.0 -0.0202552 -0.0644742 0.0093788 0.7123867 -0.0068130 0.0115553 0.7016589 0
1403637187638319104.0 -0.0221393 -0.0645697 0.0088583 0.7117901 -0.0071273 0.0097424 0.7022884 0
1403637187688318976.0 -0.0198062 -0.0652745 0.0111047 0.7122228 -0.0061148 0.0115513 0.7018318 0
1403637187738319104.0 -0.0180423 -0.0650547 0.0085486 0.7122952 -0.0090208 0.0092699 0.7017608 0
1403637187788318976.0 -0.0211005 -0.0651103 0.0094267 0.7136655 -0.0088851 0.0093096 0.7003684 0
1403637187838319104.0 -0.0192424 -0.0651027 0.0081731 0.7109048 -0.0081085 0.0090932 0.7031828 0
1403637187888318976.0 -0.0228266 -0.0646109 0.0095521 0.7152196 -0.0084771 0.0127067 0.6987329 0
1403637187938319104.0 -0.0200912 -0.0652467 0.0088128 0.7124884 -0.0057264 0.0117761 0.7015616 0
1403637187988318976.0 -0.0214289 -0.0639514 0.0072868 0.7126292 -0.0066410 0.0118262 0.7014098 0
1403637188038319104.0 -0.0210471 -0.0650830 0.0081320 0.7122933 -0.0079143 0.0116297 0.7017410 0
1403637188088318976.0 -0.0193611 -0.0652887 0.0097530 0.7122275 -0.0081525 0.0091195 0.7018421 0
1403637188138319104.0 -0.0201088 -0.0642143 0.0089476 0.7119735 -0.0067106 0.0111076 0.7020864 0
1403637188188318976.0 -0.0194873 -0.0645152 0.0095865 0.7136806 -0.0082448 0.0117654 0.7003239 0
1403637188238319104.0 -0.0210554 -0.0648172 0.0112545 0.7130217 -0.0082211 0.0098211 0.7010250 0
1403637188288318976.0 -0.0190535 -0.0645874 0.0086433 0.7102132 -0.0089426 0.0073721 0.7038912 0
1403637188338319104.0 -0.0218032 -0.0642095 0.0112935 0.7129088 -0.0094393 0.0099661 0.7011224 0
1403637188388318976.0 -0.0211386 -0.0641549 0.0086766 0.7105240 -0.0069772 0.0095641 0.7035733 0
1403637188438319104.0 -0.0199515 -0.0651072 0.0099056 0.7124187 -0.0081985 0.0105110 0.7016280 0
1403637188488318976.0 -0.0212914 -0.0646841 0.0088710 0.7116090 -0.0069112 0.0119191 0.7024406 0
1403637188538319104.0 -0.0188369 -0.0651969 0.0081971 0.7109245 -0.0087422 0.0105397 0.7031350 0
1403637188588318976.0 -0.0190690 -0.0636683 0.0092323 0.7143682 -0.0069990 0.0106859 0.6996534 0
1403637188638319104.0 -0.0201138 -0.0647575 0.0107838 0.7121596 -0.0086998 0.0124075 0.7018541 0
1403637188688318976.0 -0.0215461 -0.0653981 0.0083385 0.7112737 -0.0096741 0.0087942 0.7027935 0
1403637188738319104.0 -0.0206345 -0.0654554 0.0088690 0.7123004 -0.0062930 0.0123738 0.7017375 0
1403637188788318976.0 -0.0192872 -0.0647239 0.0095948 0.7119486 -0.0072937 0.0109639 0.7021081 0
1403637188838319104.0 -0.0193439 -0.0644847 0.0085668 0.7123383 -0.0103212 0.0092020 0.7017000 0
1403637188888318976.0 -0.0215855 -0.0649552 0.0101955 0.7141133 -0.0094788 0.0087617 0.6999112 0
1403637188938319104.0 -0.0208383 -0.0653555 0.0093954 0.7129412 -0.0056694 0.0115216 0.7011063 0
1403637188988318976.0 -0.0204741 -0.0645623 0.0092988 0.7135410 -0.0077144 0.0103289 0.7004949 0
1403637189038319104.0 -0.0201501 -0.0642178 0.0093338 0.7124298 -0.0073382 0.0095936 0.7016395 0
1403637189088318976.0 -0.0193528 -0.0661634 0.0086766 0.7120234 -0.0063796 0.0113694 0.7020347 0
1403637189138319104.0 -0.0192233 -0.0642411 0.0081284 0.7119780 -0.0097929 0.0082470 0.7020851 0
1403637189188318976.0 -0.0226814 -0.0639627 0.0102133 0.7119677 -0.0067102 0.0111957 0.7020909 0
1403637189238319104.0 -0.0195001 -0.0657619 0.0087540 0.7110566 -0.0071960 0.0103309 0.7030221 0
1403637189288318976.0 -0.0204410 -0.0636225 0.0089965 0.7122538 -0.0049804 0.0116658 0.7018074 0
1403637189338319104.0 -0.0215152 -0.0641735 0.0112718 0.7128751 -0.0061897 0.0125409 0.7011515 0
1403637189388318976.0 -0.0212615 -0.0646323 0.0101246 0.7132490 -0.0071768 0.0111798 0.7007848 0
1403637189438319104.0 -0.0200817 -0.0638646 0.0083416 0.7125639 -0.0063570 0.0111247 0.7014902 0
1403637189488318976.0 -0.0195596 -0.0658912 0.0079756 0.7111742 -0.0076614 0.0104581 0.7028962 0
1403637189538319104.0 -0.0188873 -0.0649782 0.0074602 0.7133230 -0.0089648 0.0081717 0.7007304 0
1403637189588318976.0 -0.0208379 -0.0639342 0.0084617 0.7139064 -0.0086251 0.0105430 0.7001086 0
1403637189638319104.0 -0.0218829 -0.0661798 0.0094504 0.7112932 -0.0068432 0.0096344 0.7027962 0
1403637189688318976.0 -0.0222329 -0.0645265 0.0106303 0.7135490 -0.0048015 0.0131563 0.7004653 0
1403637189738319104.0 -0.0192267 -0.0645622 0.0094955 0.7101225 -0.0078109 0.0092113 0.7039745 0
1403637189788318976.0 -0.0190035 -0.0649251 0.0086993 0.7100583 -0.0058535 0.0120991 0.7040145 0
1403637189838319104.0 -0.0172600 -0.0657613 0.0097159 0.7126350 -0.0059341 0.0132977 0.7013838 0
1403637189888318976.0 -0.0190211 -0.0644103 0.0082946 0.7100112 -0.0058140 0.0113896 0.7040743 0
1403637189938319104.0 -0.0201385 -0.0646962 0.0078465 0.7110550 -0.0071855 0.0107602 0.7030173 0
1403637189988318976.0 -0.0191531 -0.0635353 0.0079173 0.7143104 -0.0098161 0.0096899 0.6996931 0
1403637190038319104.0 -0.0202490 -0.0634876 0.0085022 0.7130390 -0.0078744 0.0115310 0.7009853 0
1403637190088318976.0 -0.0198968 -0.0648724 0.0104814 0.7116711 -0.0087660 0.0098371 0.7023892 0
1403637190138319104.0 -0.0213990 -0.0643249 0.0090138 0.7120206 -0.0066672 0.0107436 0.7020447 0
1403637190188318976.0 -0.0195713 -0.0639740 0.0114088 0.7126923 -0.0071533 0.0115883 0.7013446 0
1403637190238319104.0 -0.0206161 -0.0644288 0.0085372 0.7102757 -0.0055145 0.0102634 0.7038272 0
1403637190288318976.0 -0.0197057 -0.0649110 0.0087941 0.7112330 -0.0052927 0.0126086 0.7028233 0
1403637190338319104.0 -0.0191720 -0.0650456 0.0088329 0.7120947 -0.0075934 0.0099846 0.7019714 0
1403637190388318976.0 -0.0203920 -0.0652662 0.0085699 0.7125041 -0.0091305 0.0095919 0.7015430 0
1403637190438319104.0 -0.0198714 -0.0634648 0.0089098 0.7144729 -0.0105902 0.0087495 0.6995282 0
1403637190488318976.0 -0.0216647 -0.0647539 0.0093320 0.7116438 -0.0072873 0.0102534 0.7024278 0
1403637190538319104.0 -0.0209143 -0.0655792 0.0090510 0.7131047 -0.0081451 0.0100280 0.7009385 0
1403637190588318976.0 -0.0221878 -0.0632155 0.0106389 0.7127634 -0.0080336 0.0106201 0.7012782 0
1403637190638319104.0 -0.0186881 -0.0653555 0.0077684 0.7138431 -0.0075583 0.0093165 0.7002029 0
1403637190688318976.0 -0.0200306 -0.0646725 0.0096763 0.7118005 -0.0060017 0.0094886 0.7022920 0
1403637190738319104.0 -0.0220938 -0.0655967 0.0101834 0.7102056 -0.0070536 0.0098438 0.7038901 0
1403637190788318976.0 -0.0205338 -0.0662502 0.0092595 0.7117720 -0.0072575 0.0100585 0.7023010 0
1403637190838319104.0 -0.0188657 -0.0640143 0.0084994 0.7126275 -0.0063476 0.0113386 0.7014222 0
1403637190888318976.0 -0.0204785 -0.0645814 0.0102528 0.7119876 -0.0084253 0.0106154 0.7020614 0
1403637190938319104.0 -0.0214933 -0.0648480 0.0101236 0.7118540 -0.0079144 0.0105314 0.7022039 0
1403637190988318976.0 -0.0199347 -0.0652490 0.0087944 0.7145021 -0.0080301 0.0122772 0.6994795 0
1403637191038319104.0 -0.0206692 -0.0642041 0.0095794 0.7118850 -0.0084297 0.0106289 0.7021650 0
1403637191088318976.0 -0.0194387 -0.0654682 0.0091512 0.7118678 -0.0078119 0.0100347 0.7021983 0
1403637191138319104.0 -0.0215949 -0.0644960 0.0101097 0.7117232 -0.0079584 0.0093988 0.7023520 0
1403637191188318976.0 -0.0219538 -0.0641760 0.0106849 0.7134788 -0.0086695 0.0120701 0.7005192 0
1403637191238319104.0 -0.0204432 -0.0653725 0.0101182 0.7126840 -0.0073413 0.0109672 0.7013611 0
1403637191288318976.0 -0.0187420 -0.0634600 0.0078542 0.7122152 -0.0076122 0.0092995 0.7018583 0
1403637191338319104.0 -0.0221342 -0.0654261 0.0101170 0.7119175 -0.0083055 0.0110907 0.7021264 0
1403637191388318976.0 -0.0188653 -0.0653724 0.0089321 0.7125221 -0.0060795 0.0118903 0.7015226 0
1403637191438319104.0 -0.0185443 -0.0658696 0.0078817 0.7114328 -0.0077826 0.0101057 0.7026384 0
1403637191488318976.0 -0.0214165 -0.0648929 0.0092467 0.7130079 -0.0087208 0.0104540 0.7010239 0
1403637191538319104.0 -0.0211847 -0.0649037 0.0101153 0.7144380 -0.0093387 0.0106185 0.6995559 0
1403637191588318976.0 -0.0216427 -0.0639348 0.0098521 0.7124087 -0.0086964 0.0108150 0.7016276 0
1403637191638319104.0 -0.0199181 -0.0654791 0.0089825 0.7086369 -0.0097672 0.0062875 0.7054777 0
1403637191688318976.0 -0.0192837 -0.0652267 0.0103624 0.7118057 -0.0092110 0.0089901 0.7022585 0
1403637191738319104.0 -0.0203506 -0.0639021 0.0094770 0.7115954 -0.0081130 0.0083201 0.7024934 0
1403637191788318976.0 -0.0216922 -0.0648368 0.0108250 0.7122399 -0.0072507 0.0114039 0.7018060 0
1403637191838319104.0 -0.0221061 -0.0641494 0.0098129 0.7145357 -0.0069832 0.0125442 0.6994517 0
1403637191888318976.0 -0.0199871 -0.0645131 0.0093214 0.7123846 -0.0086579 0.0090079 0.7016780 0
1403637191938319104.0 -0.0192470 -0.0648343 0.0078212 0.7112507 -0.0084698 0.0093962 0.7028245 0
1403637191988318976.0 -0.0202691 -0.0646547 0.0095170 0.7113287 -0.0092684 0.0082899 0.7027495 0
1403637192038319104.0 -0.0228668 -0.0652919 0.0093562 0.7109633 -0.0106130 0.0083714 0.7030991 0
1403637192088318976.0 -0.0214758 -0.0648936 0.0101373 0.7126877 -0.0067452 0.0110574 0.7013618 0
1403637192138319104.0 -0.0207128 -0.0643749 0.0093819 0.7124027 -0.0067745 0.0121327 0.7016333 0
1403637192188318976.0 -0.0202061 -0.0640566 0.0078297 0.7114298 -0.0073270 0.0109218 0.7026341 0
1403637192238319104.0 -0.0199062 -0.0645490 0.0102217 0.7128211 -0.0065326 0.0115365 0.7012206 0
1403637192288318976.0 -0.0186704 -0.0648715 0.0105320 0.7135544 -0.0070621 0.0121918 0.7004581 0
1403637192338319104.0 -0.0190156 -0.0648555 0.0098168 0.7111508 -0.0051564 0.0116016 0.7029248 0
1403637192388318976.0 -0.0208296 -0.0650701 0.0094352 0.7113738 -0.0078701 0.0104579 0.7026920 0
1403637192438319104.0 -0.0192332 -0.0653023 0.0087132 0.7100524 -0.0069885 0.0089411 0.7040574 0
1403637192488318976.0 -0.0210993 -0.0651332 0.0091924 0.7116328 -0.0075588 0.0105965 0.7024310 0
1403637192538319104.0 -0.0198817 -0.0637581 0.0083399 0.7124895 -0.0072515 0.0108449 0.7015615 0
1403637192588318976.0 -0.0210919 -0.0636125 0.0096581 0.7128891 -0.0072952 0.0103961 0.7011617 0
1403637192638319104.0 -0.0218951 -0.0658672 0.0093536 0.7124826 -0.0091843 0.0099628 0.7015589 0
1403637192688318976.0 -0.0197339 -0.0648458 0.0094025 0.7124830 -0.0066919 0.0109140 0.7015726 0
1403637192738319104.0 -0.0217588 -0.0650641 0.0113937 0.7133061 -0.0084768 0.0113630 0.7007092 0
1403637192788318976.0 -0.0203876 -0.0653155 0.0082326 0.7130457 -0.0075638 0.0100174 0.7010052 0
1403637192838319104.0 -0.0216206 -0.0641501 0.0103244 0.7134643 -0.0071471 0.0118240 0.7005554 0
1403637192888318976.0 -0.0183527 -0.0653022 0.0099419 0.7119108 -0.0079560 0.0110892 0.7021372 0
1403637192938319104.0 -0.0213398 -0.0635235 0.0092898 0.7113745 -0.0074743 0.0105870 0.7026936 0
1403637192988318976.0 -0.0215319 -0.0644375 0.0112050 0.7131555 -0.0068981 0.0121982 0.7008657 0
1403637193038319104.0 -0.0187429 -0.0648174 0.0080243 0.7113145 -0.0080038 0.0093131 0.7027666 0
1403637193088318976.0 -0.0212232 -0.0640456 0.0084989 0.7103625 -0.0091486 0.0081858 0.7037290 0
1403637193138319104.0 -0.0212303 -0.0645634 0.0087510 0.7112606 -0.0078294 0.0095977 0.7028192 0
1403637193188318976.0 -0.0206169 -0.0637933 0.0081194 0.7140796 -0.0083029 0.0108081 0.6999319 0
1403637193238319104.0 -0.0224583 -0.0633393 0.0095825 0.7138429 -0.0087033 0.0113337 0.7001601 0
1403637193288318976.0 -0.0207274 -0.0646587 0.0106146 0.7139167 -0.0086821 0.0110906 0.7000889 0
1403637193338319104.0 -0.0224259 -0.0645313 0.0096208 0.7158603 -0.0089408 0.0121270 0.6980810 0
1403637193388318976.0 -0.0184038 -0.0642911 0.0076613 0.7116143 -0.0080719 0.0103382 0.7024480 0
1403637193438319104.0 -0.0195883 -0.0646667 0.0093010 0.7126824 -0.0070181 0.0120268 0.7013486 0
1403637193488318976.0 -0.0210546 -0.0642777 0.0098779 0.7116361 -0.0069311 0.0098771 0.7024446 0
1403637193538319104.0 -0.0215273 -0.0643604 0.0091663 0.7119771 -0.0077320 0.0105680 0.7020806 0
1403637193588318976.0 -0.0204703 -0.0649103 0.0073923 0.7112567 -0.0093408 0.0079512 0.7028253 0
1403637193638319104.0 -0.0219035 -0.0648402 0.0105273 0.7115660 -0.0077553 0.0103670 0.7024999 0
1403637193688318976.0 -0.0211577 -0.0650746 0.0088005 0.7123506 -0.0070886 0.0101480 0.7017146 0
1403637193738319104.0 -0.0225617 -0.0642653 0.0087815 0.7120003 -0.0070042 0.0113269 0.7020528 0
1403637193788318976.0 -0.0196972 -0.0653101 0.0088828 0.7112319 -0.0070783 0.0100610 0.7028497 0
1403637193838319104.0 -0.0219017 -0.0651691 0.0099570 0.7115245 -0.0072443 0.0101219 0.7025511 0
1403637193888318976.0 -0.0211920 -0.0648053 0.0109878 0.7108022 -0.0045773 0.0125186 0.7032657 0
1403637193938319104.0 -0.0190344 -0.0635830 0.0093341 0.7121443 -0.0058343 0.0123521 0.7019002 0
1403637193988318976.0 -0.0227443 -0.0645409 0.0101590 0.7122284 -0.0072862 0.0104201 0.7018327 0
1403637194038319104.0 -0.0227483 -0.0647038 0.0103440 0.7122444 -0.0093081 0.0098667 0.7018005 0
1403637194088318976.0 -0.0225329 -0.0652200 0.0100205 0.7121575 -0.0113872 0.0080281 0.7018814 0
1403637194138319104.0 -0.0198932 -0.0649935 0.0090400 0.7118846 -0.0094856 0.0080458 0.7021862 0
1403637194188318976.0 -0.0206660 -0.0641751 0.0083234 0.7112179 -0.0076911 0.0099310 0.7028593 0
1403637194238319104.0 -0.0202642 -0.0633716 0.0106810 0.7128266 -0.0081883 0.0109701 0.7012067 0
1403637194288318976.0 -0.0195880 -0.0646828 0.0077621 0.7107996 -0.0080545 0.0097446 0.7032809 0
1403637194338319104.0 -0.0212612 -0.0645498 0.0093853 0.7125082 -0.0097495 0.0093772 0.7015334 0
1403637194388318976.0 -0.0200530 -0.0642032 0.0102821 0.7130995 -0.0067202 0.0118204 0.7009310 0
1403637194438319104.0 -0.0209819 -0.0647080 0.0097576 0.7128962 -0.0071641 0.0116774 0.7011358 0
1403637194488318976.0 -0.0177375 -0.0650427 0.0090420 0.7104079 -0.0065049 0.0096865 0.7036935 0
1403637194538319104.0 -0.0234944 -0.0641017 0.0090251 0.7139063 -0.0108433 0.0088112 0.7001019 0
1403637194588318976.0 -0.0202905 -0.0648848 0.0090858 0.7127140 -0.0073375 0.0108133 0.7013330 0
1403637194638319104.0 -0.0213631 -0.0644199 0.0107047 0.7139251 -0.0066802 0.0118374 0.7000902 0
1403637194688318976.0 -0.0197785 -0.0643319 0.0100240 0.7111668 -0.0081643 0.0101000 0.7029033 0
1403637194738319104.0 -0.0214001 -0.0646509 0.0098511 0.7118193 -0.0082896 0.0093958 0.7022509 0
1403637194788318976.0 -0.0239918 -0.0641097 0.0077306 0.7142779 -0.0097624 0.0090977 0.6997350 0
1403637194838319104.0 -0.0199059 -0.0648416 0.0095389 0.7111844 -0.0082209 0.0095221 0.7028930 0
1403637194888318976.0 -0.0212737 -0.0644392 0.0096331 0.7120153 -0.0074152 0.0103516 0.7020484 0
1403637194938319104.0 -0.0201829 -0.0647235 0.0093411 0.7117568 -0.0047345 0.0139242 0.7022720 0
1403637194988318976.0 -0.0198783 -0.0657667 0.0086868 0.7135899 -0.0078739 0.0114390 0.7004260 0
1403637195038319104.0 -0.0234660 -0.0644594 0.0100958 0.7123055 -0.0075752 0.0098094 0.7017601 0
1403637195088318976.0 -0.0206831 -0.0642592 0.0086288 0.7117614 -0.0086389 0.0085248 0.7023165 0
1403637195138319104.0 -0.0202030 -0.0647127 0.0098963 0.7130358 -0.0081345 0.0112205 0.7009907 0
1403637195188318976.0 -0.0216503 -0.0642310 0.0104972 0.7121268 -0.0092245 0.0090847 0.7019315 0
1403637195238319104.0 -0.0208796 -0.0644810 0.0089368 0.7124211 -0.0076068 0.0108033 0.7016278 0
1403637195288318976.0 -0.0220214 -0.0646101 0.0099663 0.7118830 -0.0069756 0.0096449 0.7021971 0
1403637195338319104.0 -0.0223751 -0.0632173 0.0104973 0.7125878 -0.0095796 0.0105836 0.7014377 0
1403637195388318976.0 -0.0182261 -0.0651874 0.0084352 0.7122125 -0.0068415 0.0106043 0.7018505 0
1403637195438319104.0 -0.0210700 -0.0642161 0.0099857 0.7124462 -0.0065806 0.0100129 0.7016244 0
1403637195488318976.0 -0.0208075 -0.0639407 0.0092949 0.7135170 -0.0076301 0.0097476 0.7005286 0
1403637195538319104.0 -0.0203658 -0.0647894 0.0083318 0.7109617 -0.0094563 0.0073893 0.7031283 0
1403637195588318976.0 -0.0211342 -0.0642528 0.0095933 0.7134236 -0.0082197 0.0109197 0.7005997 0
1403637195638319104.0 -0.0205179 -0.0638089 0.0103288 0.7112716 -0.0060890 0.0120646 0.7027874 0
1403637195688318976.0 -0.0187944 -0.0647525 0.0094494 0.7126823 -0.0073989 0.0106100 0.7013677 0
1403637195738319104.0 -0.0212596 -0.0649404 0.0081939 0.7113390 -0.0081963 0.0098270 0.7027326 0
1403637195788318976.0 -0.0211005 -0.0635165 0.0101640 0.7118912 -0.0083543 0.0101516 0.7021667 0
1403637195838319104.0 -0.0201871 -0.0644208 0.0094044 0.7132246 -0.0068179 0.0119213 0.7008010 0
1403637195888318976.0 -0.0194267 -0.0649918 0.0097027 0.7118727 -0.0089840 0.0094134 0.7021880 0
1403637195938319104.0 -0.0238176 -0.0638027 0.0102627 0.7127537 -0.0068958 0.0114345 0.7012873 0
1403637195988318976.0 -0.0199273 -0.0646527 0.0089523 0.7125710 -0.0085353 0.0108262 0.7014645 0
1403637196038319104.0 -0.0210909 -0.0644458 0.0108426 0.7116513 -0.0050101 0.0130467 0.7023938 0
1403637196088318976.0 -0.0190153 -0.0649198 0.0082291 0.7116619 -0.0076849 0.0106314 0.7023997 0
1403637196138319104.0 -0.0222999 -0.0638743 0.0101762 0.7130734 -0.0058299 0.0130340 0.7009440 0
1403637196188318976.0 -0.0197300 -0.0647832 0.0094310 0.7104965 -0.0066408 0.0115324 0.7035748 0
1403637196238319104.0 -0.0201247 -0.0649910 0.0090299 0.7112646 -0.0075886 0.0098567 0.7028143 0
1403637196288318976.0 -0.0206526 -0.0643847 0.0082067 0.7146038 -0.0091682 0.0103838 0.6993922 0
1403637196338319104.0 -0.0205328 -0.0654575 0.0101193 0.7111862 -0.0079121 0.0112734 0.7028688 0
1403637196388318976.0 -0.0193323 -0.0651814 0.0094639 0.7124395 -0.0053393 0.0119410 0.7016116 0
1403637196438319104.0 -0.0201805 -0.0645466 0.0102200 0.7105190 -0.0085500 0.0096437 0.7035600 0
1403637196488318976.0 -0.0204653 -0.0645391 0.0088729 0.7119850 -0.0095803 0.0077375 0.7020867 0
1403637196538319104.0 -0.0198232 -0.0646028 0.0104392 0.7129855 -0.0091045 0.0091968 0.7010594 0
1403637196588318976.0 -0.0221045 -0.0629029 0.0106449 0.7117060 -0.0068587 0.0113072 0.7023529 0
1403637196638319104.0 -0.0185195 -0.0666139 0.0080470 0.7122489 -0.0086449 0.0108263 0.7017903 0
1403637196688318976.0 -0.0204767 -0.0639267 0.0096596 0.7122170 -0.0055259 0.0113390 0.7018460 0
1403637196738319104.0 -0.0205602 -0.0644004 0.0081552 0.7112070 -0.0094972 0.0089293 0.7028618 0
1403637196788318976.0 -0.0193428 -0.0644226 0.0106250 0.7132235 -0.0072703 0.0108688 0.7008147 0
1403637196838319104.0 -0.0218651 -0.0638540 0.0097368 0.7137047 -0.0084150 0.0114517 0.7003025 0
1403637196888318976.0 -0.0189846 -0.0646483 0.0093451 0.7124490 -0.0039043 0.0144226 0.7015648 0
1403637196938319104.0 -0.0187803 -0.0657678 0.0081750 0.7103689 -0.0101923 0.0064158 0.7037265 0
1403637196988318976.0 -0.0214603 -0.0645750 0.0092273 0.7104678 -0.0048614 0.0103016 0.7036375 0
1403637197038319104.0 -0.0190415 -0.0638525 0.0081547 0.7131055 -0.0077327 0.0100255 0.7009424 0
1403637197088318976.0 -0.0215076 -0.0648920 0.0097877 0.7125911 -0.0080557 0.0092926 0.7014719 0
1403637197138319104.0 -0.0205425 -0.0643684 0.0098734 0.7128662 -0.0056909 0.0114383 0.7011837 0
1403637197188318976.0 -0.0202118 -0.0645713 0.0094722 0.7124450 -0.0088567 0.0080152 0.7016262 0
1403637197238319104.0 -0.0209984 -0.0643556 0.0103329 0.7142714 -0.0070471 0.0108501 0.6997492 0
1403637197288318976.0 -0.0230678 -0.0650009 0.0102410 0.7113736 -0.0105524 0.0056207 0.7027124 0
1403637197338319104.0 -0.0210236 -0.0645536 0.0086007 0.7142776 -0.0053688 0.0123456 0.6997330 0
1403637197388318976.0 -0.0212868 -0.0646616 0.0098669 0.7119878 -0.0051034 0.0110005 0.7020871 0
1403637197438319104.0 -0.0173145 -0.0639650 0.0081618 0.7116672 -0.0074528 0.0078763 0.7024330 0
1403637197488318976.0 -0.0191883 -0.0642554 0.0088521 0.7144626 -0.0093009 0.0101107 0.6995387 0
1403637197538319104.0 -0.0222926 -0.0633657 0.0099071 0.7121902 -0.0061154 0.0105308 0.7018809 0
1403637197588318976.0 -0.0201438 -0.0647100 0.0105025 0.7132380 -0.0072340 0.0114426 0.7007912 0
1403637197638319104.0 -0.0163770 -0.0649573 0.0075716 0.7123224 -0.0072457 0.0103400 0.7017388 0
1403637197688318976.0 -0.0202096 -0.0639687 0.0105706 0.7108124 -0.0069714 0.0104917 0.7032689 0
1403637197738319104.0 -0.0223261 -0.0656185 0.0100419 0.7141338 -0.0098499 0.0086843 0.6998860 0
1403637197788318976.0 -0.0186953 -0.0642178 0.0090026 0.7122155 -0.0064785 0.0116047 0.7018350 0
1403637197838319104.0 -0.0217839 -0.0658734 0.0085702 0.7136224 -0.0088504 0.0106752 0.7003933 0
1403637197888318976.0 -0.0203855 -0.0647798 0.0098451 0.7098415 -0.0099101 0.0076334 0.7042503 0
1403637197938319104.0 -0.0217425 -0.0645211 0.0086788 0.7129618 -0.0097331 0.0105104 0.7010565 0
1403637197988318976.0 -0.0199112 -0.0647807 0.0080245 0.7107538 -0.0060210 0.0106236 0.7033348 0
1403637198038319104.0 -0.0187086 -0.0651693 0.0065004 0.7093108 -0.0079734 0.0092368 0.7047902 0
1403637198088318976.0 -0.0191522 -0.0648930 0.0100036 0.7123668 -0.0067072 0.0114903 0.7016813 0
1403637198138319104.0 -0.0193548 -0.0638609 0.0097039 0.7122057 -0.0087227 0.0104830 0.7018383 0
1403637198188318976.0 -0.0204786 -0.0645397 0.0093025 0.7120728 -0.0092493 0.0083494 0.7019950 0
1403637198238319104.0 -0.0204553 -0.0633097 0.0098093 0.7136656 -0.0095998 0.0103654 0.7003441 0
1403637198288318976.0 -0.0208924 -0.0648146 0.0091364 0.7093816 -0.0053460 0.0122103 0.7046986 0
1403637198338319104.0 -0.0201862 -0.0637054 0.0102221 0.7132716 -0.0093761 0.0088607 0.7007689 0
1403637198388318976.0 -0.0238425 -0.0646111 0.0098984 0.7141676 -0.0093495 0.0116010 0.6998162 0
1403637198438319104.0 -0.0189964 -0.0653320 0.0096053 0.7096660 -0.0077133 0.0110881 0.7044088 0
1403637198488318976.0 -0.0200385 -0.0638448 0.0092157 0.7141077 -0.0092526 0.0110431 0.6998876 0
1403637198538319104.0 -0.0212021 -0.0637114 0.0101638 0.7126603 -0.0048532 0.0136472 0.7013597 0
1403637198588318976.0 -0.0213849 -0.0648314 0.0105496 0.7118253 -0.0073172 0.0120004 0.7022159 0
1403637198638319104.0 -0.0238177 -0.0639493 0.0104175 0.7117558 -0.0084314 0.0100740 0.7023041 0
1403637198688318976.0 -0.0217709 -0.0645794 0.0102001 0.7101827 -0.0070076 0.0094823 0.7039187 0
1403637198738319104.0 -0.0224070 -0.0645568 0.0117653 0.7114937 -0.0084780 0.0112367 0.7025515 0
1403637198788318976.0 -0.0209512 -0.0653980 0.0099079 0.7118418 -0.0063575 0.0113573 0.7022192 0
1403637198838319104.0 -0.0210620 -0.0652518 0.0108082 0.7122039 -0.0078774 0.0112231 0.7018387 0
1403637198888318976.0 -0.0196114 -0.0650398 0.0090534 0.7123494 -0.0088106 0.0105475 0.7016905 0
1403637198938319104.0 -0.0190209 -0.0639163 0.0077984 0.7081110 -0.0071805 0.0067289 0.7060326 0
1403637198988318976.0 -0.0228248 -0.0637214 0.0097920 0.7119375 -0.0069236 0.0106378 0.7021281 0
1403637199038319104.0 -0.0193518 -0.0653348 0.0091896 0.7122669 -0.0090024 0.0092715 0.7017898 0
1403637199088318976.0 -0.0226999 -0.0641920 0.0092578 0.7128912 -0.0067531 0.0097531 0.7011743 0
1403637199138319104.0 -0.0200309 -0.0650132 0.0094894 0.7145497 -0.0080102 0.0103437 0.6994624 0
1403637199188318976.0 -0.0177947 -0.0659349 0.0083037 0.7112559 -0.0064882 0.0095301 0.7028386 0
1403637199238319104.0 -0.0230273 -0.0646083 0.0106325 0.7149134 -0.0072579 0.0106093 0.6990948 0
1403637199288318976.0 -0.0222123 -0.0650444 0.0091924 0.7122128 -0.0105504 0.0069262 0.7018502 0
1403637199338319104.0 -0.0203521 -0.0647109 0.0086372 0.7114749 -0.0057088 0.0110063 0.7026021 0
1403637199388318976.0 -0.0233819 -0.0640634 0.0109002 0.7137899 -0.0072105 0.0108305 0.7002389 0
